time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2022-10-13 16:00:00+09:00,0,18.91207182,60,1021,5.98,341,0,0,10.85774648,21.95915493,1.915492958,241.7556759,22.9595229
2022-10-13 17:00:00+09:00,10.03491544,20.02127114,65.06110202,1021,6.495897436,336.0523732,0,0,10.43521127,16.55070423,1.070422535,251.846173,11.62352326
2022-10-13 18:00:00+09:00,14,17.29721149,72,1021,6.03,342,0,0,11.41090909,16.33272727,0.963636364,260.7098746,-0.350630305
2022-10-13 19:00:00+09:00,12,17.01871696,75,1022,5.1,352,0,0,11.7,22.5,0,269.1596506,-12.62534517
2022-10-13 20:00:00+09:00,8.930612245,16.96061224,74,1022,3.962979592,7.248979592,0,0,11.79272727,16.1,0,277.9949824,-24.92384368
2022-10-13 21:00:00+09:00,3.063924402,16.57296832,73.01278488,1022,3.403863257,23.01278488,0,0,11.6,16.1,0,288.2482912,-36.92860228
2022-10-13 22:00:00+09:00,1,16.34306202,72,1022,2.86,40,0,0,11.39333333,22.28666667,0,301.5978052,-48.12277335
2022-10-13 23:00:00+09:00,3,15.01039216,70.99019608,1022,1.887058824,62.79411765,0,0,11.2,16.1,0,320.9172927,-57.44771838
2022-10-14 00:00:00+09:00,3,16.00821804,70,1022,1.59,42,0,0,10.89666667,16.31333333,0,349.0726001,-62.76080863
2022-10-14 01:00:00+09:00,4,15.86647942,70,1021,1.31,69,0,0,10.79,22.07333333,0,21.18155536,-61.64844913
2022-10-14 02:00:00+09:00,11,15.78394562,70,1021,1.23,36,0,0,10.48666667,9.7,0,46.39921371,-54.72337789
2022-10-14 03:00:00+09:00,24.93625277,15.5939745,70.01274945,1021,1.848215078,37.88525499,0,0,10.15454545,10.10727273,0,63.38417915,-44.62201711
2022-10-14 04:00:00+09:00,88,15.32723145,71,1020,2.08,52,0,0,11.6,20.9,0,75.4851556,-33.09240431
2022-10-14 05:00:00+09:00,89,15.16863409,71,1020,1.67,44,0,0,11.19538462,9.673846154,0,85.14685575,-20.96161135
2022-10-14 06:00:00+09:00,93,15.00641551,71,1020,1.73,68,0,0,10.91846154,8.104615385,0,93.77766666,-8.657367898
2022-10-14 07:00:00+09:00,93.91299619,11.04087548,70.97824905,1020.010875,1.377281131,78.79336596,0,0,10.6,19.3,0.636363636,102.2998844,3.527263026
2022-10-14 08:00:00+09:00,86,15.35832966,69,1021,1.13,60,0,0,11.80666667,9.7,1.033333333,111.4951551,15.30385516
2022-10-14 09:00:00+09:00,75.97781475,15.95716583,67,1021,1.757670549,68.05546312,0,0,12.01,10.12666667,2,122.2154493,26.28965994
2022-10-14 10:00:00+09:00,12,16.65353597,63,1021,1.04,87,0,0,12.3,22.28305085,2.033898305,135.4916214,35.88977043
2022-10-14 11:00:00+09:00,11,17.35867925,61,1021,0.5,353,0,0,12.30983607,16.1,3,152.3389742,43.16597366
2022-10-14 12:00:00+09:00,11,17.82961815,59,1020,1.32,303,0,0,12.48550725,16.28550725,3.028985507,172.7538792,46.8769742
2022-10-14 13:00:00+09:00,10,18.35059701,59,1019,2.31,290,0,0,12.05072464,21.85072464,3.898550725,194.3615019,46.0892596
2022-10-14 14:00:00+09:00,10,18.62396122,60,1019,3.54,299,0,0,12.1,16.1,3.714285714,213.6923463,41.02238825
2022-10-14 15:00:00+09:00,9,18.60018303,62.02884082,1018,4.413316694,310.0865225,0,0,13.7,16.1,2.416666667,229.2340307,32.82316082
2022-10-14 16:00:00+09:00,11,18.32104478,66,1018,4.57,324,0,0,13.27,21.86,2,241.5044834,22.66175623
2022-10-14 17:00:00+09:00,10,18.2371792,68,1018,4.43,342,0,0,13.825,16.1,1.90625,251.5838656,11.34760329
2022-10-14 18:00:00+09:00,10,17.60085177,71,1018,4.3,347,0,0,13.09104478,16.29104478,0.970149254,260.4389337,-0.612803315
2022-10-14 19:00:00+09:00,8,17.31996126,73,1018,3.38,356,0,0,12.82238806,22.02238806,0.074626866,268.8766602,-12.88203022
2022-10-14 20:00:00+09:00,8,17.14833979,73,1018,2.69,8,0,0,12.69666667,16.1,0,277.6941689,-25.18410473
2022-10-14 21:00:00+09:00,5.036383682,17.07071665,73,1018,2.09654355,21.07276736,0,0,12.50909091,16.15818182,0,287.9255889,-37.20359729
2022-10-14 22:00:00+09:00,6,16.89386615,72,1019,1.62,48,0,0,13,19.3,0,301.2640835,-48.4269507
2022-10-14 23:00:00+09:00,6,16.73795568,72,1019,1.49,54,0,0,13.37377049,8.740983607,0,320.6456911,-57.79504098
2022-10-15 00:00:00+09:00,6,14.05441731,71,1019,1.58,57,0,0,13.09016393,6.640983607,0,349.0705642,-63.13726167
2022-10-15 01:00:00+09:00,6,14.03,71,1019,1.71,69,0,0,12.87666667,11.08333333,0,21.53700367,-61.98529938
2022-10-15 02:00:00+09:00,6,13.03,72,1019,1.69,58,0,0,12.17966102,4.8,0,46.86934211,-54.98479569
2022-10-15 03:00:00+09:00,6,12.03,72.98616491,1019,1.791106807,43.02767017,0,0,11.63934426,5.040983607,0,63.82769391,-44.82748381
2022-10-15 04:00:00+09:00,7,12.03,74,1018,2.23,35,0,0,12.4,9.536666667,0,75.88334118,-33.26670568
2022-10-15 05:00:00+09:00,7,12.03,74,1018,2.75,26,0,0,12.41967213,4.8,0,85.51096524,-21.12253214
2022-10-15 06:00:00+09:00,7,12.03,74,1019,2.61,36,0,0,12.99692308,4.849230769,0,94.12160544,-8.817832017
2022-10-15 07:00:00+09:00,7,15.33179856,74,1019,2.15,52,0,0,12.81230769,7.803076923,0,102.6352419,3.356421776
2022-10-15 08:00:00+09:00,7,15.76502482,71,1019,2.14,47,0,0,13.21666667,4.8,0.033333333,111.8299313,15.11197996
2022-10-15 09:00:00+09:00,7.120889749,13.39266925,67.39555126,1020,2.181972921,40.51644101,0,0,13.73050847,5.128813559,1.033898305,122.551071,26.06517931
2022-10-15 10:00:00+09:00,8,17.37415973,63,1020,1.76,37,0,0,14.5704918,14.26393443,2.049180328,135.8145541,35.6207631
2022-10-15 11:00:00+09:00,7.923272358,19.10672764,59.92327236,1019.923272,1.426880081,32.47611789,0,0,13.98983051,9.7,3.033898305,152.6059487,42.84525818
2022-10-15 12:00:00+09:00,7,20.11822055,59,1018.911779,1.713809524,325.5884712,0,0,13.66785714,10.3,4,172.8928414,46.5139022
2022-10-15 13:00:00+09:00,7,21.15969635,59.06484817,1018,2.640308801,310.610911,0,0,12.93472222,20.43333333,3.902777778,194.3320632,45.71453914
2022-10-15 14:00:00+09:00,7,19.464,60,1018,3.51,305,0,0,11.51805556,16.43333333,3.069444444,213.5338832,40.66686858
2022-10-15 15:00:00+09:00,6.954450262,22.98445026,63.18219895,1017.04555,3.838612565,309.3643979,0,0,14.58181818,16.33272727,2.963636364,229.0101081,32.4988854
2022-10-15 16:00:00+09:00,1,22.00063534,68.08809397,1017.029365,4.256214629,321.9706353,0,0,14.1,22.5,1.363636364,241.2540701,22.36661619
2022-10-15 17:00:00+09:00,1,20.9900863,71.05987055,1018,3.45403452,320.9201726,0,0,14,16.1,1,251.3220526,11.07448726
2022-10-15 18:00:00+09:00,1,17.96375415,74,1018,2.67,317,0,0,14.2,9.7,0.3,260.1681166,-0.871925993
2022-10-15 19:00:00+09:00,1,17.71178571,75,1019,2.01,311,0,0,14.77288136,12.67966102,0,268.5933118,-13.13537305
2022-10-15 20:00:00+09:00,1,17.53746269,76,1019,1.65,308,0,0,14.045,7.125,0,277.3922708,-25.44070976
2022-10-15 21:00:00+09:00,1.985619469,17.54870575,76,1019,1.182876106,314.9856195,0,0,14.8852459,21.05737705,0,287.600553,-37.47465479
2022-10-15 22:00:00+09:00,6,17.41,77,1020,1.01,317,0,0,14.56666667,23.45666667,0,300.9258204,-48.72711042
2022-10-15 23:00:00+09:00,6,16.01322511,77,1019.983225,0.465638528,311.228355,0,0,13.59661017,4.745762712,0,320.3668308,-58.13888995
2022-10-16 00:00:00+09:00,6,14.04218837,77,1019,0.21,266,0,0,13.49016393,3.278688525,0,349.063788,-63.51146432
2022-10-16 01:00:00+09:00,6,14.03,77,1019,0.13,196,0,0,13.3,4.8,0,21.89416099,-62.32016191
2022-10-16 02:00:00+09:00,6,14.03,77,1019,0.25,33,0,0,12.58666667,3.186666667,0,47.34020634,-55.24435445
2022-10-16 03:00:00+09:00,5.984538929,15.03,78.95361679,1019,0.686753175,45.24737714,0,0,12.19,2.866666667,0,64.27007152,-45.03177682
2022-10-16 04:00:00+09:00,6,16.79587258,78,1018,0.87,26,0,0,11.9,4.746666667,0,76.27954608,-33.44056952
2022-10-16 05:00:00+09:00,6,14.01322511,79,1019,0.972348485,10.05032468,0,0,11.93666667,3.2,0,85.87269926,-21.28362163
2022-10-16 06:00:00+09:00,6,16.54466224,79,1019,1.11,13,0,0,12.99666667,3.2,0,94.4628516,-8.978929778
2022-10-16 07:00:00+09:00,6,16.44254967,79,1019,1.3,16,0,0,12.93666667,3.2,0.033333333,102.9674881,3.184615762
2022-10-16 08:00:00+09:00,6,13.03,76.9653867,1020,1.009134667,24.24229313,0,0,14.00333333,3.2,1,112.1609517,14.91896135
2022-10-16 09:00:00+09:00,6,17.23398123,74.01546107,1020,1.245516289,38,0,0,14.14333333,3.36,1.033333333,122.8819609,25.8395999
2022-10-16 10:00:00+09:00,6,17.01726467,71,1019,1.13,9,0,0,15.39661017,7.945762712,2,136.1314944,35.3510703
2022-10-16 11:00:00+09:00,6,18.37592572,69,1019,1.98,324,0,0,15.275,6.885,2.1,152.8660834,42.52479397
2022-10-16 12:00:00+09:00,6,18.87016538,68,1019,2.43,302,0,0,14.815,16.42,4,173.0261465,46.15235101
2022-10-16 13:00:00+09:00,6,19.11756921,68,1019,3.92,302,0,0,15.1,22.1852459,4,194.3001605,45.3422241
2022-10-16 14:00:00+09:00,6,22.03,68.98216216,1018,4.989108108,311.1605405,0,0,15.07454545,16.1,3.927272727,213.3754003,40.3139985
2022-10-16 15:00:00+09:00,6,18.97286504,68,1018,4.94,320,0,0,14.4,16.1,2,228.7869688,32.1772866
2022-10-16 16:00:00+09:00,6,18.78757151,67,1018,5.129394279,327.9865395,0,0,14.30655738,22.08032787,1.06557377,241.004428,22.07423541
2022-10-16 17:00:00+09:00,8.981641469,20.03,67,1018,4.759082073,333.0367171,0,0,12.6,16.1,1,251.0607481,10.80430532
2022-10-16 18:00:00+09:00,7.924250127,19.87850025,67,1018,4.714544992,335,0,0,10.70333333,16.26,0.966666667,259.8974543,-1.127870666
2022-10-16 19:00:00+09:00,7,17.53719027,67,1018,4.77,335,0,0,10.85333333,20.74,0,268.30965,-13.3852467
2022-10-16 20:00:00+09:00,7,17.24683628,71,1018,5.67,339,0,0,12.42,16.1,0,277.0893431,-25.69352903
2022-10-16 21:00:00+09:00,8,17.07911797,75,1018,5.53,341,0,0,13.01,16.1,0,287.273238,-37.74163647
2022-10-16 22:00:00+09:00,13,16.86225789,73,1019,5.5,346,0,0,13.26363636,16.1,0,300.5830245,-49.02309879
2022-10-16 23:00:00+09:00,22,16.76343854,76,1019,6.16,348,0,0,12.3,16.1,0,320.0805427,-58.47910394
2022-10-17 00:00:00+09:00,29,17.03,77,1019,6.19,353,0,0,12.57272727,6.5,0,349.0519534,-63.88330078
2022-10-17 01:00:00+09:00,39,15.03,77,1019,7.36,350,0,0,11.75454545,9.5,0,22.2528234,-62.65297529
2022-10-17 02:00:00+09:00,40.05828386,17.03,82,1019,8.540205073,353.9611441,0,0,11.75245902,4.8,0,47.81157835,-55.50203885
2022-10-17 03:00:00+09:00,43,16.20161504,82,1019,9.56,352,0,0,13.3,4.854237288,0,64.71111574,-45.23490839
2022-10-17 04:00:00+09:00,38,17.03,78,1019,11.26,352,0,0,13.24642857,8.060714286,0,76.67361128,-33.61401496
2022-10-17 05:00:00+09:00,32.07244898,16.95755102,68.42040816,1019,12.18086735,356,0,0,11.8,9.7,0,86.23192089,-21.44489486
2022-10-17 06:00:00+09:00,33,15.19222345,61,1019,12.32,356,0,0,10.28888889,14.58888889,0,94.80127891,-9.140665872
2022-10-17 07:00:00+09:00,45,15.00382825,58,1020,12.6,355,0,0,9.7,19.3,0.636363636,103.2965011,3.01185578
2022-10-17 08:00:00+09:00,45.85668103,15.03,56.95905172,1020,12.53918103,355.9795259,0,0,6.376666667,16.1,0.033333333,112.488097,14.72483105
2022-10-17 09:00:00+09:00,39,14.87256212,55,1020,12.5,355,0,0,5.606666667,16.26,1.033333333,123.2080097,25.61298014
2022-10-17 10:00:00+09:00,5,14.90452632,53,1021,12.74,352,0,0,2.87,20.74,2.033333333,136.4423644,35.08078027
2022-10-17 11:00:00+09:00,1,16.03,52,1021,12.72756466,346.9369612,0,0,2,16.1,3.333333333,153.1193603,42.20469173
2022-10-17 12:00:00+09:00,1,14.86695965,52,1021,13.08,344,0,0,-0.073333333,16.31333333,4,173.1538085,45.79243581
2022-10-17 13:00:00+09:00,1,14.67670732,52,1020,13.21,342,0,0,0.716666667,22.28666667,4,194.2657657,44.97243066
2022-10-17 14:00:00+09:00,1,15.03,51,1020,13.08536598,340.9779333,0,0,1.21,16.1,3.966666667,213.2168455,39.96390325
2022-10-17 15:00:00+09:00,1.24974773,15.03,51,1020,12.86584763,339.9167508,0,0,1.512903226,16.30645161,2.935483871,228.564581,31.85849563
2022-10-17 16:00:00+09:00,4,14.09365395,51,1020,12.71,339,0,0,1.9,22.5,1,240.7555533,21.78474502
2022-10-17 17:00:00+09:00,3,14.03,51,1020,13.61,341,0,0,1.092727273,16.1,1,250.7999708,10.53718575
2022-10-17 18:00:00+09:00,4,13.57711602,51,1021,12.94,344,0,0,0.9,16.1,0.363636364,259.6269825,-1.380511868
2022-10-17 19:00:00+09:00,4,13.51295744,51,1021,12.08,344,0,0,0.6,22.5,0,268.0257248,-13.63152668
2022-10-17 20:00:00+09:00,5,13.49478357,51,1021,12.25,342,0,0,0.47,16.1,0,276.7854476,-25.94243543
2022-10-17 21:00:00+09:00,5.910191726,12.9472553,51.0827447,1021,12.24614531,341,0,0,-0.356666667,16.31333333,0,286.9437076,-38.00440658
2022-10-17 22:00:00+09:00,7.129424779,12.38482301,52.98561947,1021.985619,11.68115044,344.9424779,0,0,0.87,22.28666667,0,300.2357173,-49.31476367
2022-10-17 23:00:00+09:00,7,12.28668882,55,1022,11.08,350,0,0,0.02,16.1,0,319.7866682,-58.81552076
2022-10-18 00:00:00+09:00,7,12.28583885,56,1022,10.6,351,0,0,0.65,16.31333333,0,349.0347369,-64.2526534
2022-10-18 01:00:00+09:00,7,13.00740721,57.04518558,1022,10.15627757,348.9795589,0,0,2.063333333,22.28666667,0,22.61278025,-62.98367759
2022-10-18 02:00:00+09:00,7,11.81328177,59,1022,9.13,2,0,0,1.066666667,16.1,0,48.28322575,-55.75783328
2022-10-18 03:00:00+09:00,6.978998384,11.00899838,60,1021.978998,8.768739903,1.957996769,0,0,3,16.1,0,65.15062903,-45.43688952
2022-10-18 04:00:00+09:00,6,10.0012,60,1021.0288,8.72008,10.2816,0,0,2.257377049,22.29016393,0,77.06537743,-33.78705887
2022-10-18 05:00:00+09:00,7.975569128,11.35129373,60.98778456,1022,8.664886174,7.324264298,0,0,1.022222222,16.1,0,86.58849323,-21.60636387
2022-10-18 06:00:00+09:00,13,11.34018283,61,1022,8.59,3,0,0,2.198305085,16.20847458,0,95.13676151,-9.303041351
2022-10-18 07:00:00+09:00,12,9.002327044,62,1023,8.1,5,0,0,2.123728814,22.28305085,0,103.6221598,2.838156729
2022-10-18 08:00:00+09:00,11.0125,11.52575,60.025,1023,7.942,4.0125,0,0,2.78,16.1,0.05,112.8112497,14.52962521
2022-10-18 09:00:00+09:00,12.96015495,11.88503044,57,1024,7.915711123,4.973436635,0,0,2.355,16.42,1.05,123.5291109,25.38538287
2022-10-18 10:00:00+09:00,5,12.87230088,55,1024,8.6,359,0,0,1.470491803,22.1852459,2.049180328,136.7470907,34.80998512
2022-10-18 11:00:00+09:00,6,13.4593031,53,1024,9.66,354,0,0,0.87,16.1,3.033333333,153.3657657,41.88506495
2022-10-18 12:00:00+09:00,6,13.71425793,52.01330604,1023.013306,10.42962129,350.0532242,0,0,0.033333333,16.33703704,4,173.2758451,45.43427351
2022-10-18 13:00:00+09:00,6,15.03,52,1023,10.63,348,0,0,0.896969697,22.30606061,3.96969697,194.2288554,44.60527581
2022-10-18 14:00:00+09:00,5.012698413,13.62803175,52.98730159,1022.012698,10.73860317,348,0,0,0.806060606,16.48787879,3.060606061,213.0581722,39.61670777
2022-10-18 15:00:00+09:00,4,14.94577335,51,1022,11.05,349,0,0,0.034545455,16.33272727,2.963636364,228.3429173,31.54264269
2022-10-18 16:00:00+09:00,2,14.03,51.04935622,1023,10.90593348,352.0493562,0,0,-1.7,22.5,1.416666667,240.5074461,21.49827465
2022-10-18 17:00:00+09:00,2,13.25179104,53,1023,10.35,354,0,0,-0.3,16.1,0.571428571,250.5397428,10.27325498
2022-10-18 18:00:00+09:00,2,12.85248894,54,1024,9.64,358,0,0,0.9,16.1,0,259.356741,-1.629726307
2022-10-18 19:00:00+09:00,3,12.5610596,55,1024,8.63,1,0,0,1.1,22.5,0,267.7415911,-13.87409096
2022-10-18 20:00:00+09:00,3,10.94633065,56.08366935,1024,7.662227823,5.083669355,0,0,3.1,16.1,0,276.4806525,-26.18730451
2022-10-18 21:00:00+09:00,3,11.86731707,56.01219512,1024,6.890365854,7.975609756,0,0,3.096666667,16.31333333,0,286.612035,-38.26283193
2022-10-18 22:00:00+09:00,4,11.65718473,56,1024,6.36,10,0,0,2.996923077,22.30307692,0,299.8839336,-49.60195468
2022-10-18 23:00:00+09:00,3,11.39042129,56,1024,6.07,9,0,0,2.904615385,16.39538462,0,319.4850599,-59.14797753
2022-10-19 00:00:00+09:00,3,11.16206305,56,1025,5.94,8,0,0,2.993333333,16.31333333,0,349.0118084,-64.61940271
2022-10-19 01:00:00+09:00,3,6.03,57,1024.085513,6.041710262,3.828973843,0,0,2.793333333,22.28666667,0,22.97381352,-63.31220653
2022-10-19 02:00:00+09:00,3,6.03,57.08505284,1025,6.062551585,2.085052843,0,0,2.6,16.1,0,48.75491166,-56.0117221
2022-10-19 03:00:00+09:00,3,10.84781717,58,1025,6.09,3,0,0,2.561290323,16.40967742,0,65.5884125,-45.63773021
2022-10-19 04:00:00+09:00,1.032097399,10.88814056,58.0160487,1024,5.875135584,2.048146099,0,0,1.826666667,22.39333333,0,77.45468488,-33.95971609
2022-10-19 05:00:00+09:00,2,10.75296624,58,1024,5.8,7,0,0,3.387037037,16.1,0,86.94227944,-21.76803783
2022-10-19 06:00:00+09:00,2,10.48580752,60,1025,5.69,15,0,0,2.7,16.1,0,95.46917387,-9.466053841
2022-10-19 07:00:00+09:00,2,10.20326689,62,1025,5.64,23,0,0,2.513559322,22.39152542,0,103.9443438,2.663537401
2022-10-19 08:00:00+09:00,2,10.42591386,61,1026,5.28,30,0,0,3.26,16.1,0.033333333,113.130294,14.33338415
2022-10-19 09:00:00+09:00,2,11.17784335,58.01709873,1026.982901,5.420854937,29,0,0,2.163333333,16.31333333,1.033333333,123.8451609,25.15687508
2022-10-19 10:00:00+09:00,1,12.36511062,56,1027,6.12,16,0,0,3.926666667,22.28666667,2.033333333,137.045604,34.53878052
2022-10-19 11:00:00+09:00,1,13.32034826,53,1027,6.79,5,0,0,1.766666667,16.1,3.033333333,153.6052901,41.56602956
2022-10-19 12:00:00+09:00,0,14.01480376,51,1026,7.34,358,0,0,0.84,16.31333333,4,173.3922769,45.07798248
2022-10-19 13:00:00+09:00,0,15.05730193,51.02730193,1026,7.900101713,353.9180942,0,0,2.043333333,22.28666667,4,194.1894112,44.24087719
2022-10-19 14:00:00+09:00,0,14.73596676,52,1026,8.26,351,0,0,3.327118644,16.1,3.966101695,212.8993392,39.2725367
2022-10-19 15:00:00+09:00,0,14.92487548,53,1025,8.77,353,0,0,4.1,16.1,2.5,228.121955,31.22985693
2022-10-19 16:00:00+09:00,0,16.00219251,55.02780749,1026,9.185818182,346.1283422,0,0,4.390163934,22.29016393,1.967213115,240.2601104,21.21495242
2022-10-19 17:00:00+09:00,0,14.62522438,56,1026,8.69,1,0,0,4.116949153,16.1,0.983050847,250.2800904,10.01263755
2022-10-19 18:00:00+09:00,0,14.21147677,58,1026,7.83,4,0,0,5.108955224,16.29104478,0,259.0867736,-1.87539293
2022-10-19 19:00:00+09:00,0,13.87810722,59,1026,7.17,9,0,0,5.37761194,22.02238806,0,267.4573087,-14.11282009
2022-10-19 20:00:00+09:00,0,13.55911911,59,1027,6.81,17,0,0,5.703333333,16.1,0,276.1750324,-26.42801463
2022-10-19 21:00:00+09:00,0,13.18467706,55.04120267,1027,6.225261693,20.06180401,0,0,5.793333333,16.31333333,0,286.2783023,-38.51678216
2022-10-19 22:00:00+09:00,0,10.03,54,1027,5.476161239,25.23064602,0,0,5.61,22.28666667,0,299.5277212,-49.88452341
2022-10-19 23:00:00+09:00,0,12.62646896,54,1027,5.01,33,0,0,5.9,16.1,0,319.1755829,-59.47631088
2022-10-20 00:00:00+09:00,0,12.04933555,54.03986711,1027,4.415747508,37.01328904,0,0,5.895081967,16.4147541,0,348.9828318,-64.98342753
2022-10-20 01:00:00+09:00,0,7.059380342,55.02938034,1028,4.18883547,35.11752137,0,0,5.783333333,22.28666667,0,23.33569748,-63.63849964
2022-10-20 02:00:00+09:00,0,11.20021535,56,1028,3.82,39,0,0,5.293846154,16.1,0,49.2263947,-56.26368971
2022-10-20 03:00:00+09:00,0,10.9605534,57,1028,3.63,36,0,0,5.109230769,16.1,0,66.02426601,-45.83743946
2022-10-20 04:00:00+09:00,0,10.77607973,57,1028,3.69,36,0,0,5.396666667,20.74,0,77.84137374,-34.13199943
2022-10-20 05:00:00+09:00,0,10.55163989,58,1028,4.25,38,0,0,5.289285714,16.1,0,87.29314281,-21.92992315
2022-10-20 06:00:00+09:00,0,10.30886427,58,1028,4.64,38,0,0,5,16.1,0,95.79839096,-9.62969758
2022-10-20 07:00:00+09:00,0,10.12287845,57,1028,4.6,41,0,0,4.8,22.5,0,104.262934,2.488020414
2022-10-20 08:00:00+09:00,0,10.59345495,55,1028,4.56,46,0,0,5.045,16.1,0.05,113.4451161,14.13615226
2022-10-20 09:00:00+09:00,0,11.71185573,49,1029,4.42,47,0,0,5.895081967,16.4147541,1.049180328,124.1560594,24.92752777
2022-10-20 10:00:00+09:00,0,13.27070146,42,1028.987093,3.661290685,49.01290685,0,0,5.726666667,22.28666667,2.033333333,137.3378394,34.26726554
2022-10-20 11:00:00+09:00,0,14.78892699,37,1028,3.54,41,0,0,3.483333333,16.1,3.033333333,153.8379281,41.24770381
2022-10-20 12:00:00+09:00,0,16.15813156,33,1028,2.75,28,0,0,0.1,16.31333333,4,173.5031282,44.72368243
2022-10-20 13:00:00+09:00,0,16.8663254,31,1027,1.79,347,0,0,0.203333333,22.28666667,4,194.1474194,43.87935292
2022-10-20 14:00:00+09:00,0,16.94162431,35,1026,2.41,298,0,0,3.093333333,16.1,3.966666667,212.7403105,38.93151418
2022-10-20 15:00:00+09:00,0,16.83276513,39,1026,3.067046086,293,0,0,0.033333333,16.29393939,2.939393939,227.9016758,30.9202663
2022-10-20 16:00:00+09:00,0,16.68806309,44,1026,3.18,300,0,0,1.033333333,22.11212121,1.121212121,240.0135539,20.93490477
2022-10-20 17:00:00+09:00,1,16.27269401,50,1026,3.19,308,0,0,4.372131148,16.1,0.967213115,250.0210431,9.755455909
2022-10-20 18:00:00+09:00,2,15.55320442,53,1026,2.1,323,0,0,6.513559322,16.20847458,0,258.8171283,-2.117393132
2022-10-20 19:00:00+09:00,20,15.44457912,54,1027,1.31,302,0,0,7.29,22.28666667,0,267.1729423,-14.34759738
2022-10-20 20:00:00+09:00,21,15.31750547,54,1027,0.73,326,0,0,7,15.88666667,0,275.8686685,-26.66444722
2022-10-20 21:00:00+09:00,15.05804312,14.97169154,53.03869541,1027,0.482260918,35.63239359,0,0,6.996610169,10.07966102,0,285.9426011,-38.76613002
2022-10-20 22:00:00+09:00,72,14.80396417,53,1027,0.35,175,0,0,6.9,20.175,0,299.1671422,-50.16232385
2022-10-20 23:00:00+09:00,70,14.60305571,53,1027,0.84,147,0,0,6.9,6.565,0,318.8581154,-59.80035728
2022-10-21 00:00:00+09:00,79,14.33069024,52,1027,1.06,127,0,0,6.895081967,10.25081967,0,348.9474654,-65.34460502
2022-10-21 01:00:00+09:00,70,14.08347514,52,1026,1.25,132,0,0,6.826666667,20.52666667,0,23.69819871,-63.96249426
2022-10-21 02:00:00+09:00,76,13.88460089,51,1026,1.51,116,0,0,7.556666667,9.643333333,0,49.6974292,-56.51372049
2022-10-21 03:00:00+09:00,55.27906977,13.46033223,50.01328904,1026,1.658006645,117.9734219,0,0,6.296610169,8.437288136,0,66.45798839,-46.03602515
2022-10-21 04:00:00+09:00,97,13.28074627,50,1026,1.75,100,0,0,6.210714286,20.64285714,0,78.2252841,-34.30391956
2022-10-21 05:00:00+09:00,62.38964182,13.09548887,49.01113262,1026,1.492894482,93.07792836,0,0,6.389230769,16.1,0,87.64094694,-22.0920233
2022-10-21 06:00:00+09:00,71,13.03,49,1026,1.91,85,0,0,6.296363636,16.27454545,0,96.12428842,-9.793963301
2022-10-21 07:00:00+09:00,78,12.96262168,50,1026,2.1,75,0,0,6.2,20.9,0,104.5778123,2.311632309
2022-10-21 08:00:00+09:00,75.040399,13.3940798,49.01346633,1026.986534,2.178922693,72.040399,0,0,6.404918033,16.1,0.049180328,113.7556041,13.93797808
2022-10-21 09:00:00+09:00,83.92170022,14.13067114,47.01565996,1027,2.847024609,79.01565996,0,0,6.57,16.26,1.033333333,124.4617094,24.69741596
2022-10-21 10:00:00+09:00,79,15.17983951,46,1027,2.01,69,0,0,8.663333333,20.74,1.966666667,137.6237364,33.99554262
2022-10-21 11:00:00+09:00,86.89583333,16.12197917,45.01302083,1026.013021,1.437552083,70.97395833,0,0,10.51355932,16.1,1,154.0636787,40.93020811
2022-10-21 12:00:00+09:00,91,16.82839978,44,1026,0.73,23,0,0,10.8625,16.44285714,1.053571429,173.6084265,44.37149425
2022-10-21 13:00:00+09:00,93,17.16853821,45,1025,1.19,327,0,0,10.2,22.5,2,194.1028706,43.52082148
2022-10-21 14:00:00+09:00,94.97170838,17.31332971,49.92927095,1025,2.175854189,317.1414581,0,0,10.99016393,16.1,3.93442623,212.5810552,38.59376366
2022-10-21 15:00:00+09:00,96.98671096,17.60611296,56.94684385,1024,2.18013289,339.1461794,0,0,10.70338983,16.20847458,1.983050847,227.6820657,30.61399728
2022-10-21 16:00:00+09:00,100,17.7458895,62,1024,2.5,335,0,0,10.96,22.28666667,0.966666667,239.7677884,20.65825616
2022-10-21 17:00:00+09:00,100,17.65847176,66,1023,1.46,31,0,0,12.66333333,16.1,0,249.7626348,9.501830144
2022-10-21 18:00:00+09:00,100,17.48170907,69,1024,0.82,47,0.266266593,0,11.61090909,16.33272727,0,258.5478571,-2.355611078
2022-10-21 19:00:00+09:00,100,17.5169103,69,1024,0.93,102,0.209601329,0,11.90983607,22.1852459,0,266.8885617,-14.57830932
2022-10-21 20:00:00+09:00,100,17.40508713,71,1024,0.84,9,0.416379989,0,12.10333333,15.88666667,0,275.5616484,-26.89648719
2022-10-21 21:00:00+09:00,100,16.98953846,71.97912088,1023.979121,2.127472527,32.14615385,0.295637363,0,12.21333333,10.07333333,0,285.6050326,-39.01075182
2022-10-21 22:00:00+09:00,100,16.99641907,72,1024,1.92,92,0.489029933,0,12.58666667,20.52666667,0,298.8022734,-50.43521284
2022-10-21 23:00:00+09:00,100,16.98368771,72,1023,2.28,92,0.008637874,0,12.19,9.7,0,318.5325511,-60.11995343
